Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
188,TV,0.488,18:22,2024-09-25,29.2,Fall,4
459,Air Conditioning,0.093,03:44,2024-01-12,15.1,Winter,3
331,Fridge,0.2,18:20,2024-12-13,20.2,Winter,3
133,TV,0.285,21:51,2024-01-19,17.2,Winter,1
410,Computer,0.091,21:05,2024-07-17,26.4,Fall,2
225,Microwave,0.057,11:55,2024-05-13,32.4,Summer,4
417,Computer,0.184,18:49,2024-01-08,5.2,Winter,5
86,TV,0.118,07:32,2024-03-20,26.4,Spring,2
236,Lights,0.077,09:43,2024-03-18,25.0,Spring,2
396,Oven,1.227,13:39,2024-10-06,27.0,Fall,1
346,Fridge,0.355,12:17,2024-05-06,30.5,Summer,3
127,Washing Machine,0.664,11:59,2024-03-22,27.1,Spring,2
5,TV,0.493,20:32,2024-08-28,23.8,Fall,5
235,Lights,0.061,12:05,2024-03-05,25.4,Spring,4
54,TV,0.067,05:40,2024-12-13,10.4,Winter,1
382,Computer,0.097,08:54,2024-04-03,28.3,Summer,5
242,Dishwasher,1.168,22:04,2024-08-24,27.5,Fall,4
439,Microwave,0.232,07:35,2024-05-27,38.4,Summer,4
19,Oven,0.359,02:31,2024-04-11,44.3,Summer,2
89,Fridge,0.232,15:03,2024-04-05,31.7,Summer,2
467,Air Conditioning,0.209,15:06,2024-01-18,11.8,Winter,2
128,Lights,0.134,00:45,2024-05-14,37.6,Summer,1
174,Microwave,0.294,12:05,2024-02-07,20.6,Winter,3
366,Lights,0.338,23:13,2024-05-03,40.8,Summer,3
334,Heater,0.03,04:28,2024-03-27,30.1,Spring,4
73,TV,0.521,20:18,2024-04-19,30.8,Summer,4
172,Washing Machine,0.808,13:04,2024-03-05,22.1,Spring,4
248,Oven,0.28,17:01,2024-12-28,6.1,Winter,2
293,TV,0.081,13:28,2024-03-11,29.8,Spring,2
400,TV,0.469,19:23,2024-03-23,21.3,Spring,5
106,Heater,0.03,11:34,2024-06-06,42.1,Summer,5
83,Fridge,0.301,16:10,2024-01-28,25.1,Winter,5
274,Computer,0.04,03:39,2024-12-27,15.0,Winter,5
246,Dishwasher,0.374,05:42,2024-03-23,25.9,Spring,3
177,Washing Machine,0.26,22:47,2024-05-04,43.2,Summer,3
300,Lights,0.078,15:38,2024-04-24,29.9,Summer,5
443,Heater,0.03,11:37,2024-04-02,38.8,Summer,2
302,Washing Machine,0.465,23:07,2024-10-01,27.3,Fall,1
349,Microwave,0.055,03:01,2024-11-26,24.2,Fall,1
172,Lights,0.076,08:59,2024-03-16,29.1,Spring,3
407,Computer,0.255,12:25,2024-07-16,26.3,Fall,4
200,Lights,0.284,05:49,2024-06-19,32.4,Summer,5
241,Fridge,0.278,06:40,2024-05-08,43.0,Summer,1
496,Dishwasher,0.943,14:42,2024-06-12,41.0,Summer,4
110,Fridge,0.315,19:08,2024-11-11,28.0,Fall,5
235,Air Conditioning,0.621,22:54,2024-11-11,26.6,Fall,4
348,Heater,0.051,19:25,2024-04-25,44.3,Summer,4
466,Fridge,0.268,04:29,2024-03-28,32.5,Spring,1
94,Oven,1.434,14:04,2024-03-07,20.1,Spring,1
481,Dishwasher,0.836,10:05,2024-12-14,27.7,Winter,4
186,Oven,1.441,07:00,2024-03-02,21.3,Spring,2
446,Fridge,0.26,03:01,2024-03-05,29.8,Spring,3
445,Oven,1.561,21:20,2024-03-23,32.8,Spring,1
184,Dishwasher,0.754,09:33,2024-02-20,19.5,Winter,2
151,Computer,0.159,13:05,2024-01-06,17.7,Winter,1
452,Air Conditioning,0.153,11:34,2024-12-12,20.2,Winter,5
103,Air Conditioning,0.204,13:09,2024-12-18,20.9,Winter,3
23,Washing Machine,0.692,12:24,2024-03-19,29.3,Spring,2
76,Heater,0.038,22:04,2024-11-18,26.5,Fall,3
497,Dishwasher,1.056,15:07,2024-03-08,25.5,Spring,4
208,Lights,0.379,03:46,2024-02-04,17.5,Winter,3
348,Oven,0.595,16:29,2024-04-22,35.8,Summer,1
258,Dishwasher,0.925,22:01,2024-07-07,31.8,Fall,3
156,Oven,0.512,06:48,2024-06-18,28.9,Summer,2
253,Oven,1.549,14:31,2024-11-02,32.3,Fall,2
129,Air Conditioning,1.887,01:46,2024-04-27,40.7,Summer,2
74,Washing Machine,0.736,12:56,2024-02-21,25.2,Winter,1
218,Lights,0.063,12:47,2024-07-26,29.0,Fall,5
234,TV,0.347,20:30,2024-03-20,26.6,Spring,4
98,Air Conditioning,1.106,17:42,2024-10-27,25.7,Fall,5
201,Computer,0.033,02:21,2024-01-14,10.0,Winter,5
473,TV,0.413,20:43,2024-06-04,31.7,Summer,4
365,Microwave,0.32,12:13,2024-03-01,33.1,Spring,2
176,Dishwasher,0.333,19:40,2024-09-28,31.6,Fall,2
490,Lights,0.088,10:04,2024-03-05,21.6,Spring,3
58,TV,0.397,21:24,2024-10-19,29.5,Fall,3
70,Air Conditioning,0.878,05:57,2024-03-02,24.2,Spring,5
461,Computer,0.042,03:10,2024-02-07,5.5,Winter,2
263,Computer,0.034,02:36,2024-08-13,32.3,Fall,2
339,Computer,0.138,18:17,2024-01-22,8.6,Winter,5
82,TV,0.078,15:52,2024-01-27,9.9,Winter,5
53,Oven,1.897,14:57,2024-12-20,20.7,Winter,3
310,TV,0.104,23:20,2024-09-05,27.1,Fall,4
462,TV,0.071,11:10,2024-05-09,34.1,Summer,4
96,Microwave,0.05,05:48,2024-06-25,29.8,Summer,1
423,Dishwasher,0.31,07:23,2024-04-17,42.5,Summer,3
123,Oven,0.34,22:33,2024-10-07,27.3,Fall,5
329,Air Conditioning,0.142,11:55,2024-02-15,8.3,Winter,4
137,Air Conditioning,3.385,06:08,2024-05-23,42.4,Summer,2
344,Microwave,0.291,21:39,2024-05-12,31.5,Summer,2
214,Lights,0.403,19:27,2024-04-22,28.1,Summer,1
236,Microwave,0.065,17:13,2024-03-11,31.4,Spring,1
266,TV,0.103,08:54,2024-03-12,33.1,Spring,3
302,Fridge,0.255,23:01,2024-07-23,27.8,Fall,3
366,Washing Machine,0.833,13:17,2024-11-20,22.5,Fall,4
160,Lights,0.14,13:23,2024-01-01,27.8,Winter,3
175,TV,0.075,05:10,2024-04-21,32.0,Summer,1
40,Dishwasher,1.041,13:20,2024-06-20,35.8,Summer,5
295,Heater,0.071,14:15,2024-03-21,32.0,Spring,4
348,Computer,0.111,11:04,2024-12-18,25.6,Winter,1
28,Dishwasher,0.269,02:10,2024-03-17,24.0,Spring,5
437,TV,0.152,09:20,2024-03-18,33.1,Spring,1
368,Computer,0.124,22:54,2024-03-18,22.8,Spring,4
203,Dishwasher,0.406,11:49,2024-07-07,23.4,Fall,4
410,Heater,0.051,22:06,2024-03-14,24.1,Spring,1
215,Heater,0.489,07:51,2024-01-01,16.7,Winter,1
273,Lights,0.405,23:59,2024-07-03,27.8,Fall,3
413,Computer,0.059,00:32,2024-06-05,29.8,Summer,4
408,Computer,0.355,11:09,2024-05-10,28.5,Summer,4
421,Heater,0.03,19:33,2024-01-28,21.6,Winter,4
428,Microwave,0.084,04:44,2024-06-21,43.4,Summer,4
82,Dishwasher,1.271,21:06,2024-12-02,15.5,Winter,5
161,Oven,1.684,09:12,2024-11-27,30.4,Fall,4
92,Lights,0.41,07:14,2024-02-12,20.8,Winter,5
393,Dishwasher,0.867,15:59,2024-08-17,28.8,Fall,3
4,Washing Machine,0.232,04:21,2024-04-15,36.9,Summer,5
152,Dishwasher,1.034,20:29,2024-08-21,30.6,Fall,3
438,TV,0.055,01:45,2024-03-09,32.8,Spring,3
111,Fridge,0.283,12:56,2024-01-26,24.7,Winter,3
204,Microwave,0.194,09:52,2024-05-06,29.7,Summer,1
254,TV,0.071,06:38,2024-07-11,22.5,Fall,1
317,Oven,0.291,11:56,2024-11-03,29.9,Fall,2
175,Microwave,0.324,12:31,2024-03-13,27.1,Spring,3
345,Computer,0.067,08:14,2024-08-20,26.8,Fall,3
84,TV,0.07,07:45,2024-10-24,28.2,Fall,4
306,Lights,0.107,14:10,2024-02-09,11.1,Winter,1
356,Heater,0.5,05:51,2024-12-17,16.8,Winter,1
154,Air Conditioning,2.327,07:24,2024-04-17,38.3,Summer,1
16,Microwave,0.292,13:15,2024-08-19,30.8,Fall,3
320,Air Conditioning,0.179,18:17,2024-01-14,7.8,Winter,1
320,Oven,0.317,23:58,2024-06-17,29.2,Summer,1
73,Oven,0.266,06:54,2024-01-13,22.3,Winter,1
489,Lights,0.459,07:03,2024-01-07,6.7,Winter,5
270,Computer,0.064,07:52,2024-03-08,26.0,Spring,1
158,Dishwasher,0.356,12:55,2024-02-09,26.8,Winter,5
376,Oven,1.549,09:38,2024-02-25,13.4,Winter,5
316,Heater,0.03,00:21,2024-05-14,36.9,Summer,5
16,Lights,0.058,16:01,2024-04-04,41.6,Summer,2
210,Fridge,0.317,05:32,2024-01-24,25.6,Winter,5
214,Fridge,0.185,22:08,2024-01-02,14.5,Winter,3
228,Oven,2.221,21:23,2024-01-28,12.3,Winter,4
390,Fridge,0.292,10:17,2024-08-18,32.5,Fall,3
210,TV,0.08,14:03,2024-03-22,27.6,Spring,5
202,Oven,0.261,02:03,2024-10-17,23.8,Fall,1
396,Dishwasher,0.774,14:47,2024-03-14,29.1,Spring,2
309,Heater,0.03,09:53,2024-06-24,37.9,Summer,5
181,Fridge,0.172,18:09,2024-12-02,9.9,Winter,3
6,Microwave,0.242,08:02,2024-04-21,40.6,Summer,5
53,Microwave,0.286,19:51,2024-05-17,40.5,Summer,1
136,TV,0.341,22:12,2024-10-23,25.6,Fall,1
138,Dishwasher,0.296,12:27,2024-09-15,32.8,Fall,1
432,Computer,0.103,19:38,2024-03-01,28.8,Spring,4
357,Washing Machine,1.042,10:58,2024-10-27,32.6,Fall,4
158,Fridge,0.21,12:41,2024-12-23,10.0,Winter,4
195,Lights,0.323,07:44,2024-10-03,26.9,Fall,4
197,Oven,1.372,07:47,2024-07-19,22.4,Fall,4
463,Lights,0.095,13:06,2024-08-09,31.0,Fall,4
101,Air Conditioning,0.892,18:59,2024-10-16,26.5,Fall,1
270,Heater,0.03,04:07,2024-03-08,28.4,Spring,3
1,Air Conditioning,0.119,02:30,2024-02-08,11.1,Winter,5
490,Fridge,0.164,09:06,2024-01-10,15.5,Winter,2
237,Microwave,0.055,23:04,2024-12-17,23.5,Winter,2
136,Fridge,0.255,06:22,2024-07-01,27.7,Fall,3
222,Washing Machine,0.404,20:30,2024-03-03,33.3,Spring,3
409,Microwave,0.104,18:46,2024-04-26,40.3,Summer,2
159,Washing Machine,0.436,21:18,2024-05-28,30.0,Summer,2
455,Microwave,0.293,20:32,2024-06-14,43.0,Summer,3
84,Oven,0.269,18:31,2024-08-06,26.9,Fall,3
135,Computer,0.224,09:11,2024-03-08,26.2,Spring,1
351,Heater,0.054,14:06,2024-04-20,32.0,Summer,3
471,Computer,0.099,06:30,2024-04-12,44.8,Summer,4
137,Microwave,0.261,07:56,2024-07-13,28.6,Fall,5
374,Washing Machine,0.51,18:13,2024-02-16,22.4,Winter,5
488,Computer,0.234,15:41,2024-12-13,16.5,Winter,3
59,Air Conditioning,1.985,03:59,2024-05-17,37.3,Summer,4
445,Dishwasher,0.253,02:11,2024-07-18,26.0,Fall,2
398,Computer,0.16,21:53,2024-04-27,42.3,Summer,1
307,Lights,0.127,10:38,2024-02-01,12.7,Winter,1
266,TV,0.062,13:39,2024-02-13,14.7,Winter,4
198,Washing Machine,0.222,03:11,2024-06-17,34.9,Summer,2
308,Microwave,0.081,04:20,2024-07-13,23.8,Fall,5
166,Dishwasher,0.91,22:41,2024-03-22,33.1,Spring,2
242,Washing Machine,0.404,17:41,2024-12-27,17.6,Winter,1
440,Heater,0.057,15:35,2024-09-09,31.6,Fall,1
237,Oven,0.331,11:03,2024-01-18,25.9,Winter,1
213,Microwave,0.059,01:13,2024-04-01,41.6,Summer,5
343,Fridge,0.222,22:23,2024-07-18,32.1,Fall,1
96,Air Conditioning,0.626,05:34,2024-03-17,21.9,Spring,5
298,Dishwasher,0.356,12:40,2024-04-15,45.0,Summer,1
319,Heater,2.822,01:03,2024-02-15,7.7,Winter,5
406,Oven,0.294,18:59,2024-03-02,33.4,Spring,5
434,Lights,0.274,01:27,2024-02-17,25.8,Winter,3
372,Microwave,0.222,09:22,2024-02-13,13.5,Winter,3
152,Oven,0.348,03:28,2024-08-14,30.9,Fall,1
141,Oven,1.794,08:47,2024-02-27,21.1,Winter,5
153,Oven,2.398,21:50,2024-03-23,26.5,Spring,5
369,Air Conditioning,1.795,16:58,2024-08-23,31.3,Fall,3
252,Lights,0.106,09:52,2024-03-26,33.0,Spring,1
423,Dishwasher,0.407,00:49,2024-03-02,28.6,Spring,1
28,Lights,0.192,00:28,2024-07-18,23.5,Fall,1
386,Microwave,0.056,03:36,2024-09-02,29.6,Fall,5
336,Computer,0.215,20:54,2024-01-12,16.7,Winter,1
406,Computer,0.253,17:38,2024-09-28,26.5,Fall,2
224,Washing Machine,0.337,17:42,2024-03-06,28.9,Spring,4
494,Lights,0.071,16:20,2024-02-07,8.9,Winter,2
53,Heater,0.938,18:33,2024-12-23,11.7,Winter,1
22,Lights,0.35,04:07,2024-03-06,22.9,Spring,5
10,Computer,0.194,12:31,2024-07-18,24.5,Fall,1
120,TV,0.062,23:38,2024-06-19,34.8,Summer,4
130,Computer,0.059,05:02,2024-03-08,24.1,Spring,5
93,Dishwasher,0.854,09:14,2024-10-16,24.6,Fall,2
51,Microwave,0.057,15:05,2024-05-26,38.3,Summer,5
239,Oven,0.343,17:52,2024-03-24,23.3,Spring,4
245,Air Conditioning,0.174,20:08,2024-01-24,6.3,Winter,1
112,TV,0.112,07:22,2024-06-17,39.2,Summer,2
282,Microwave,0.061,05:16,2024-03-13,26.6,Spring,4
436,TV,0.061,07:29,2024-02-23,20.0,Winter,2
214,Lights,0.514,18:16,2024-05-12,41.0,Summer,3
17,Air Conditioning,0.47,21:42,2024-03-19,27.4,Spring,2
325,Microwave,0.055,16:14,2024-02-12,18.7,Winter,3
45,Computer,0.376,13:48,2024-12-27,16.2,Winter,5
123,Fridge,0.259,11:13,2024-03-10,33.3,Spring,4
435,Fridge,0.157,08:21,2024-03-13,20.3,Spring,1
230,Fridge,0.28,19:33,2024-08-08,30.7,Fall,3
474,Computer,0.115,18:28,2024-03-23,27.5,Spring,3
414,Computer,0.058,03:43,2024-03-21,33.7,Spring,3
386,Lights,0.074,12:33,2024-03-23,26.3,Spring,1
338,Heater,1.16,06:50,2024-01-03,11.5,Winter,3
372,Oven,0.393,10:26,2024-03-19,32.3,Spring,2
330,TV,0.068,10:39,2024-02-20,24.5,Winter,4
180,Washing Machine,0.475,18:03,2024-03-16,28.2,Spring,3
255,Fridge,0.218,08:33,2024-12-01,11.0,Winter,4
306,Air Conditioning,2.327,05:37,2024-05-19,36.8,Summer,1
334,Lights,0.12,14:35,2024-03-02,31.1,Spring,4
125,Computer,0.299,11:02,2024-05-27,34.5,Summer,5
130,Washing Machine,0.326,18:36,2024-03-03,31.5,Spring,2
451,Washing Machine,0.516,18:43,2024-02-20,5.5,Winter,5
58,Fridge,0.268,16:17,2024-03-02,21.8,Spring,5
161,Washing Machine,0.759,15:27,2024-06-17,32.0,Summer,2
69,Lights,0.513,20:58,2024-05-02,35.7,Summer,4
41,Washing Machine,0.733,14:55,2024-02-17,21.2,Winter,2
315,Microwave,0.089,16:34,2024-07-12,28.5,Fall,1
368,Computer,0.184,21:48,2024-03-26,33.2,Spring,3
252,Oven,0.314,04:04,2024-06-11,33.3,Summer,1
300,TV,0.067,09:44,2024-03-25,26.4,Spring,4
123,Lights,0.354,21:21,2024-04-23,33.7,Summer,3
38,TV,0.051,15:45,2024-12-02,13.5,Winter,4
491,Dishwasher,0.977,14:34,2024-05-07,39.8,Summer,4
286,Oven,0.356,11:20,2024-07-16,22.2,Fall,3
336,Air Conditioning,0.926,03:47,2024-10-04,30.9,Fall,4
185,TV,0.056,02:15,2024-02-10,27.7,Winter,4
365,Washing Machine,1.0,06:43,2024-10-13,33.1,Fall,5
62,Dishwasher,0.265,02:30,2024-12-24,20.1,Winter,4
334,Microwave,0.264,09:23,2024-10-15,28.1,Fall,5
227,Oven,0.261,16:04,2024-05-15,44.4,Summer,5
154,TV,0.129,09:59,2024-03-04,22.0,Spring,4
43,Dishwasher,0.308,12:04,2024-10-14,26.3,Fall,3
284,Lights,0.065,15:51,2024-03-16,24.5,Spring,2
480,TV,0.058,13:21,2024-03-19,32.9,Spring,3
349,TV,0.153,10:10,2024-03-20,25.3,Spring,5
192,Oven,0.307,01:40,2024-02-23,6.2,Winter,5
428,Dishwasher,0.294,06:53,2024-07-12,23.7,Fall,4
294,Air Conditioning,0.114,02:02,2024-02-28,13.2,Winter,5
22,Dishwasher,0.892,09:37,2024-03-14,29.4,Spring,2
98,Microwave,0.176,08:07,2024-02-23,6.9,Winter,1
291,Lights,0.074,10:08,2024-03-03,31.7,Spring,1
159,Microwave,0.226,08:28,2024-01-26,10.2,Winter,1
271,Microwave,0.205,08:14,2024-08-18,22.4,Fall,3
79,Heater,0.066,10:38,2024-05-01,30.2,Summer,2
120,Dishwasher,0.512,17:53,2024-07-23,26.3,Fall,4
112,Lights,0.159,10:32,2024-09-21,23.5,Fall,1
109,Oven,2.335,19:11,2024-03-23,26.0,Spring,5
413,Air Conditioning,1.64,01:28,2024-06-09,40.2,Summer,2
424,Computer,0.325,13:50,2024-09-26,33.6,Fall,4
321,Air Conditioning,2.072,12:58,2024-08-04,33.0,Fall,1
460,Heater,0.03,09:34,2024-10-13,29.2,Fall,3
26,Oven,1.981,20:41,2024-08-13,33.2,Fall,2
354,TV,0.068,09:26,2024-08-28,33.2,Fall,2
365,Dishwasher,0.254,16:47,2024-02-02,24.5,Winter,4
35,Air Conditioning,0.178,18:46,2024-02-08,8.4,Winter,2
227,Oven,0.476,16:41,2024-06-03,33.1,Summer,1
216,Washing Machine,0.502,18:43,2024-03-16,25.2,Spring,4
152,Computer,0.207,09:47,2024-10-18,27.2,Fall,3
65,Oven,1.525,07:46,2024-03-02,32.7,Spring,5
280,Microwave,0.22,07:25,2024-08-06,22.9,Fall,2
224,Lights,0.077,10:37,2024-04-06,40.8,Summer,5
349,Washing Machine,0.901,07:45,2024-03-01,23.1,Spring,3
161,Heater,0.03,14:41,2024-03-21,29.9,Spring,5
362,Fridge,0.22,17:31,2024-03-18,26.2,Spring,3
472,Fridge,0.248,19:31,2024-12-03,25.9,Winter,1
274,Dishwasher,0.261,03:20,2024-03-25,20.6,Spring,4
369,Oven,1.87,20:43,2024-04-24,43.0,Summer,3
206,Dishwasher,0.294,11:29,2024-08-24,27.2,Fall,1
430,Dishwasher,0.922,22:41,2024-02-02,24.3,Winter,3
361,Dishwasher,0.261,01:23,2024-02-05,14.1,Winter,2
299,Microwave,0.194,08:04,2024-01-03,6.9,Winter,1
161,Computer,0.231,13:34,2024-03-02,25.3,Spring,2
208,Heater,0.034,18:09,2024-06-06,28.4,Summer,3
195,Dishwasher,0.405,02:28,2024-02-12,19.0,Winter,4
105,Washing Machine,0.475,08:32,2024-12-28,11.0,Winter,1
204,Microwave,0.343,19:02,2024-05-01,38.1,Summer,4
400,Microwave,0.05,17:37,2024-02-09,19.9,Winter,5
404,Fridge,0.246,04:17,2024-03-06,25.4,Spring,3
93,TV,0.062,15:52,2024-03-23,27.3,Spring,5
494,Washing Machine,0.698,15:06,2024-02-27,24.0,Winter,5
297,Dishwasher,0.26,03:21,2024-12-21,23.6,Winter,4
473,Fridge,0.3,18:41,2024-03-11,27.8,Spring,4
471,Washing Machine,0.579,03:56,2024-11-11,22.9,Fall,3
23,Microwave,0.081,05:25,2024-01-03,15.2,Winter,2
352,Microwave,0.15,21:50,2024-01-12,7.1,Winter,1
259,Fridge,0.237,15:55,2024-03-19,33.2,Spring,1
7,Oven,0.289,17:50,2024-05-25,31.5,Summer,5
125,Oven,2.45,21:17,2024-12-25,17.7,Winter,3
428,Fridge,0.17,04:15,2024-03-02,22.9,Spring,1
92,Oven,0.383,10:25,2024-08-13,31.9,Fall,4
385,Air Conditioning,0.079,01:37,2024-12-27,7.2,Winter,2
216,Heater,0.03,21:47,2024-03-01,26.8,Spring,4
326,Dishwasher,0.72,09:05,2024-09-12,28.1,Fall,2
124,Air Conditioning,2.588,12:04,2024-06-25,33.5,Summer,2
217,Fridge,0.251,21:03,2024-11-07,26.5,Fall,5
51,TV,0.211,20:59,2024-03-22,20.3,Spring,1
355,Computer,0.348,15:59,2024-12-28,13.5,Winter,5
406,Dishwasher,0.801,10:52,2024-03-28,24.9,Spring,4
261,Lights,0.266,01:10,2024-06-22,32.4,Summer,5
173,Washing Machine,0.522,18:57,2024-02-02,10.2,Winter,4
307,Microwave,0.18,09:42,2024-10-19,30.3,Fall,1
291,Computer,0.103,20:33,2024-09-08,32.5,Fall,4
477,Fridge,0.161,21:29,2024-01-10,17.8,Winter,1
397,Air Conditioning,0.106,03:48,2024-02-20,17.9,Winter,2
95,Air Conditioning,0.269,06:00,2024-02-14,27.5,Winter,1
395,Lights,0.083,13:55,2024-02-09,15.0,Winter,1
294,Washing Machine,1.038,07:27,2024-02-04,10.6,Winter,5
241,Washing Machine,0.522,00:02,2024-02-28,8.0,Winter,1
321,Dishwasher,0.369,01:34,2024-05-27,34.0,Summer,3
24,Computer,0.043,03:22,2024-08-16,27.7,Fall,4
437,Microwave,0.278,12:41,2024-03-12,30.9,Spring,5
490,Dishwasher,0.998,09:11,2024-03-02,21.6,Spring,4
115,Oven,0.264,10:21,2024-06-21,32.1,Summer,4
37,TV,0.044,23:21,2024-03-01,22.8,Spring,1
427,Air Conditioning,0.253,07:54,2024-12-19,26.2,Winter,3
47,Air Conditioning,0.169,23:55,2024-02-25,26.2,Winter,2
188,Computer,0.164,20:56,2024-05-10,33.7,Summer,4
277,Microwave,0.07,15:54,2024-07-01,31.7,Fall,2
370,Lights,0.508,20:50,2024-12-09,5.0,Winter,2
473,Heater,0.03,18:09,2024-09-09,28.8,Fall,1
350,Oven,2.602,20:02,2024-01-13,25.1,Winter,5
241,TV,0.471,21:10,2024-09-24,30.3,Fall,3
249,Air Conditioning,1.174,23:45,2024-04-04,28.3,Summer,5
29,Dishwasher,1.0,21:50,2024-04-27,31.0,Summer,4
316,Lights,0.071,11:02,2024-03-10,28.6,Spring,4
177,Fridge,0.294,11:55,2024-04-21,35.4,Summer,1
265,Microwave,0.072,15:52,2024-05-21,29.5,Summer,4
387,TV,0.075,13:11,2024-01-08,12.7,Winter,2
249,Fridge,0.18,20:06,2024-01-21,11.0,Winter,3
500,Heater,0.038,23:53,2024-10-17,28.8,Fall,1
352,TV,0.102,07:17,2024-03-21,24.2,Spring,3
497,Fridge,0.373,12:33,2024-05-07,41.1,Summer,2
34,Air Conditioning,0.837,17:26,2024-08-21,25.7,Fall,1
218,Oven,2.4,20:19,2024-04-03,36.9,Summer,4
112,Oven,0.332,00:41,2024-03-14,31.5,Spring,4
60,Heater,1.066,08:56,2024-01-22,13.2,Winter,3
444,Microwave,0.054,00:03,2024-06-12,35.2,Summer,3
219,Heater,0.03,11:07,2024-06-18,34.4,Summer,5
107,Computer,0.062,06:42,2024-07-02,25.5,Fall,4
341,Fridge,0.299,19:23,2024-09-28,22.7,Fall,4
106,Lights,0.479,17:22,2024-10-02,31.9,Fall,1
323,Oven,1.541,12:11,2024-03-04,20.8,Spring,2
230,Dishwasher,0.968,10:46,2024-03-19,31.8,Spring,5
350,Microwave,0.081,15:03,2024-07-16,23.1,Fall,4
188,Computer,0.033,04:46,2024-11-26,26.2,Fall,1
133,Heater,0.03,18:57,2024-07-04,22.7,Fall,2
26,Fridge,0.288,05:38,2024-03-23,30.2,Spring,4
326,TV,0.103,07:37,2024-12-18,15.4,Winter,1
268,Air Conditioning,0.193,23:25,2024-12-01,25.6,Winter,4
83,Computer,0.037,23:19,2024-10-17,29.6,Fall,1
435,Dishwasher,0.259,00:02,2024-04-19,39.5,Summer,4
305,Oven,0.736,16:24,2024-02-28,9.1,Winter,2
454,Microwave,0.054,01:30,2024-08-21,33.9,Fall,3
310,Heater,0.03,14:18,2024-06-19,35.1,Summer,2
142,Fridge,0.18,19:45,2024-02-02,8.6,Winter,2
360,Lights,0.098,16:45,2024-12-04,8.2,Winter,1
304,Fridge,0.3,23:01,2024-05-04,35.0,Summer,3
479,Computer,0.147,18:09,2024-02-27,8.4,Winter,3
460,Oven,1.845,20:29,2024-03-19,26.2,Spring,2
76,Microwave,0.066,06:25,2024-02-08,6.4,Winter,5
235,Fridge,0.258,01:58,2024-11-19,28.6,Fall,5
173,Computer,0.384,13:26,2024-02-03,5.6,Winter,5
394,Heater,0.049,15:59,2024-11-26,32.0,Fall,3
339,Dishwasher,0.257,00:25,2024-03-28,28.9,Spring,2
460,Washing Machine,0.268,04:17,2024-03-27,22.6,Spring,3
432,Dishwasher,0.303,03:25,2024-09-22,23.8,Fall,3
429,Fridge,0.263,20:07,2024-01-26,26.2,Winter,4
141,Air Conditioning,0.224,12:16,2024-12-17,13.8,Winter,5
195,TV,0.055,04:01,2024-08-10,28.5,Fall,5
60,Lights,0.401,22:26,2024-12-20,8.3,Winter,1
285,Microwave,0.058,22:45,2024-03-17,21.3,Spring,5
351,Heater,2.107,20:58,2024-12-25,8.0,Winter,5
144,Dishwasher,0.267,16:40,2024-08-01,30.9,Fall,2
137,Air Conditioning,2.648,20:48,2024-04-20,28.6,Summer,4
49,Washing Machine,0.833,07:40,2024-04-08,29.7,Summer,1
321,Lights,0.111,11:48,2024-01-02,16.9,Winter,3
239,TV,0.056,00:33,2024-03-20,27.8,Spring,5
37,Washing Machine,0.709,10:32,2024-03-04,26.9,Spring,3
177,Fridge,0.244,05:13,2024-04-20,35.3,Summer,5
151,Dishwasher,0.261,17:51,2024-10-21,28.4,Fall,4
375,Air Conditioning,1.741,04:31,2024-06-15,42.4,Summer,2
74,TV,0.059,02:27,2024-03-06,23.7,Spring,5
325,Computer,0.266,15:22,2024-06-27,32.9,Summer,2
314,Lights,0.252,23:05,2024-11-22,28.4,Fall,1
349,Heater,0.034,08:15,2024-11-27,28.5,Fall,1
435,Computer,0.306,10:48,2024-03-03,28.0,Spring,4
433,Lights,0.442,17:32,2024-07-15,32.6,Fall,1
348,Air Conditioning,0.444,13:45,2024-02-16,26.6,Winter,1
349,TV,0.077,10:34,2024-02-27,10.2,Winter,1
181,Fridge,0.198,22:45,2024-01-06,22.8,Winter,3
380,Heater,1.307,01:17,2024-02-21,12.7,Winter,1
341,Fridge,0.262,17:01,2024-04-22,35.0,Summer,1
389,Computer,0.078,08:23,2024-11-21,24.0,Fall,2
460,Computer,0.207,12:02,2024-03-09,27.0,Spring,1
153,Lights,0.4,19:52,2024-05-19,39.8,Summer,2
271,Heater,0.04,20:42,2024-03-16,23.5,Spring,5
7,Washing Machine,0.228,00:23,2024-06-14,40.2,Summer,1
371,Dishwasher,0.255,23:00,2024-12-28,22.1,Winter,1
7,Microwave,0.084,04:44,2024-06-22,35.2,Summer,3
165,Fridge,0.261,22:10,2024-07-19,28.2,Fall,4
283,TV,0.043,06:33,2024-02-21,17.8,Winter,1
35,Air Conditioning,3.004,16:07,2024-03-22,31.7,Spring,5
24,Dishwasher,1.05,13:41,2024-08-04,31.9,Fall,4
154,Computer,0.273,09:50,2024-07-03,30.9,Fall,5
73,Dishwasher,0.727,10:21,2024-11-18,24.9,Fall,2
263,Heater,0.03,19:13,2024-08-22,28.5,Fall,4
9,Lights,0.278,04:25,2024-05-11,41.9,Summer,4
214,Heater,0.055,04:19,2024-03-25,20.8,Spring,2
435,Computer,0.101,19:19,2024-06-23,35.9,Summer,4
91,Air Conditioning,1.171,09:36,2024-07-27,31.1,Fall,1
